Jornada_num,team_a,team_b,win,NET_diff,OER_diff,DER_diff,eFG_diff,ORB_diff,AST_diff,TOV_diff,pos_part_diff
9,979988,981346,1,-1.0342571662817104,-8.62942200703931,-7.595164840757633,-9.600716490478412,-3.1005455236535724,-2.4776984829710234,-1.2387057301763456,-2.3971428571428532
9,981306,981213,0,-22.948353441004837,-7.727231019751315,15.221122421253554,-5.378556837755845,-4.3927407551618,-2.9593261644212916,1.670154626534698,2.0187301587301505
9,979971,979952,1,7.899892379924639,6.278328633121056,-1.6215637468035666,4.681166950906665,8.274983073246297,0.4653791447910294,-2.448345019222895,0.35650793650793844
9,981242,979770,0,-14.691651038037197,-8.788682440054288,5.902968597982934,-9.80066896265977,-1.319177992489557,-4.027840562137152,-0.9941440046619174,1.5346031746031628
9,979952,979912,0,2.724898783197856,2.9105214063626974,0.18562262316481082,5.2779192482852295,-4.159564334286184,6.155583849140969,1.0840149852488228,-4.242222222222225
9,981288,979912,0,-2.53313168558749,-1.1219191077325519,1.411212577854883,2.565915558244761,-0.13627027942055747,0.6088941412667559,1.5716889417571611,-1.8057142857142878
9,979912,981288,1,2.53313168558749,1.1219191077325519,-1.411212577854883,-2.565915558244761,0.13627027942055747,-0.6088941412667559,-1.5716889417571611,1.8057142857142878
9,981356,981208,0,-0.5379173614627404,-1.718891275870341,-1.1809739144076374,-4.959363076220313,-3.9421334383124815,-5.287249878913634,-2.1934850174117404,-2.938412698412691
9,979919,981334,0,-7.659675248770469,-6.996417063765676,0.6632581850047714,-5.051355014426413,-19.26888044093634,-8.43870629047524,-0.8969988319456768,1.4257142857142924
10,981306,979919,0,-7.9291480096406515,-0.22876922359863272,7.7003787860420445,2.235283130138491,4.567305276116375,3.9739326713345164,1.5339180658346212,0.5977777777777646
10,981346,979971,0,-12.585291571397267,-6.233470475485035,6.351821095912207,-5.97746946653055,2.3257792947368507,-3.442801035831776,4.079932669894877,4.122500000000002
10,979971,981346,1,12.585291571397267,6.233470475485035,-6.351821095912207,5.97746946653055,-2.3257792947368507,3.442801035831776,-4.079932669894877,-4.122500000000002
10,979988,979912,1,-2.315008326596863,-2.866817163088065,-0.5518088364912401,-2.0566251060708822,2.59261306783214,1.7561526231953426,1.067707485443762,-1.7849999999999966
10,981206,981213,0,-23.868762354396935,-12.062172973117697,11.806589381279288,-4.6635427311729245,-1.2786400628240884,-5.220771532347319,3.7773689640370858,-0.0625
10,981208,981334,0,-8.824882518160653,-6.496251516308625,2.3286310018520453,-2.9590449265755296,-11.44308057740609,-2.240885837140439,0.1692330922542844,-1.4411111111111126
10,981356,979770,0,-10.963265706364206,-6.621929601280591,4.341336105083599,-11.385868111437368,-3.714736263866836,-8.632293853252515,-3.1023293531974643,-2.4483333333333235
10,979912,979988,0,2.315008326596863,2.866817163088065,0.5518088364912401,2.0566251060708822,-2.59261306783214,-1.7561526231953426,-1.067707485443762,1.7849999999999966
10,979952,981242,1,7.081915114421103,5.47222183534096,-1.6096932790801262,7.64735913935835,-3.94891265065376,3.2653704418522107,0.9025355653661595,-2.736944444444447
10,979919,981306,1,7.9291480096406515,0.22876922359863272,-7.7003787860420445,-2.235283130138491,-4.567305276116375,-3.9739326713345164,-1.5339180658346212,-0.5977777777777646
10,981288,981242,1,1.587859433404045,-1.4843615301740485,-3.07222096357809,1.9026453842571485,-1.1078781787332979,-3.3233042373924313,1.6506329508567692,-1.0100000000000051
10,981242,981288,0,-1.587859433404045,1.4843615301740485,3.07222096357809,-1.9026453842571485,1.1078781787332979,3.3233042373924313,-1.6506329508567692,1.0100000000000051
10,981213,981206,1,23.868762354396935,12.062172973117697,-11.806589381279288,4.6635427311729245,1.2786400628240884,5.220771532347319,-3.7773689640370858,0.0625
10,981334,981208,1,8.824882518160653,6.496251516308625,-2.3286310018520453,2.9590449265755296,11.44308057740609,2.240885837140439,-0.1692330922542844,1.4411111111111126
10,981492,979952,1,6.034836777885624,1.6310940849400097,-4.40374269294562,-2.042860330517726,6.235952712763112,-1.7494222589112347,-1.837088132084121,4.101666666666674
10,979770,981356,1,10.963265706364206,6.621929601280591,-4.341336105083599,11.385868111437368,3.714736263866836,8.632293853252515,3.1023293531974643,2.4483333333333235
11,981306,981208,1,-7.822424568002685,-0.6739488235978897,7.1484757444047915,1.1441073581155692,-0.9713679390454892,-0.7034197874157364,1.5008819786175955,3.9101234567901315
11,981346,981492,0,-12.522274125453016,-4.30765357897878,8.21462054647425,-1.9765738002078876,1.4324366347716229,-3.171201213080158,3.3983261758633176,0.5935802469135751
